,n = 500,n = 1000,n = 2000,n = 2500
7268,0.086,0.932,0.9733333333333334,0.9805
7269,0.112,0.937,0.9666666666666667,0.9785
7270,0.076,0.924,0.97,0.032
7271,0.21,0.931,0.9633333333333334,0.9755
7272,0.168,0.056,0.9713333333333334,0.9855
7273,0.744,0.916,0.962,0.041
7274,0.152,0.931,0.9646666666666667,0.9795
7275,0.742,0.93,0.948,0.0255
7276,0.1,0.077,0.04,0.9805
7277,0.13,0.935,0.062,0.0305
7278,0.138,0.938,0.964,0.0435
7279,0.092,0.901,0.9633333333333334,0.976
7280,0.234,0.927,0.9693333333333334,0.9785
7281,0.212,0.928,0.968,0.9775
7282,0.12,0.914,0.9633333333333334,0.027
7283,0.814,0.063,0.966,0.05
7284,0.106,0.052,0.9713333333333334,0.9785
7285,0.098,0.05,0.9666666666666667,0.9795
7286,0.108,0.056,0.9673333333333334,0.968
7287,0.212,0.074,0.04666666666666667,0.9835
7288,0.062,0.927,0.9586666666666667,0.0265
7289,0.824,0.047,0.9693333333333334,0.9785
7290,0.112,0.051,0.9666666666666667,0.9795
7291,0.772,0.933,0.9706666666666667,0.9785
7292,0.104,0.935,0.97,0.985
7293,0.832,0.932,0.038,0.9835
7294,0.074,0.926,0.9546666666666667,0.973
7295,0.854,0.938,0.9613333333333334,0.98
7296,0.744,0.05,0.9646666666666667,0.979
7297,0.132,0.929,0.964,0.9755
7298,0.086,0.934,0.9626666666666667,0.98
7299,0.832,0.942,0.05,0.983
7300,0.782,0.917,0.9673333333333334,0.0495
7301,0.816,0.914,0.9613333333333334,0.9755
7302,0.118,0.926,0.9693333333333334,0.979
7303,0.812,0.043,0.9666666666666667,0.979
7304,0.078,0.059,0.9653333333333334,0.9775
7305,0.09,0.909,0.972,0.979
7306,0.78,0.931,0.966,0.9875
7307,0.088,0.055,0.9653333333333334,0.9785
7308,0.79,0.912,0.964,0.976
7309,0.116,0.056,0.9686666666666667,0.9795
7310,0.844,0.917,0.958,0.9795
7311,0.776,0.065,0.9573333333333334,0.9765
7312,0.75,0.922,0.9606666666666667,0.9725
7313,0.124,0.058,0.037333333333333336,0.9775
7314,0.092,0.934,0.962,0.9825
7315,0.146,0.903,0.958,0.983
7316,0.746,0.055,0.04466666666666667,0.9765
7317,0.744,0.918,0.9573333333333334,0.984
7318,0.088,0.057,0.9666666666666667,0.9845
7319,0.08,0.043,0.9613333333333334,0.0375
7320,0.13,0.936,0.9673333333333334,0.9865
7321,0.77,0.936,0.9653333333333334,0.9805
7322,0.122,0.923,0.9613333333333334,0.973
7323,0.772,0.929,0.9633333333333334,0.98
7324,0.09,0.94,0.9586666666666667,0.9805
7325,0.136,0.898,0.9586666666666667,0.982
7326,0.112,0.926,0.9713333333333334,0.982
7327,0.084,0.927,0.9626666666666667,0.9815
7328,0.128,0.929,0.9653333333333334,0.982
7329,0.078,0.929,0.9653333333333334,0.029
7330,0.15,0.954,0.966,0.977
7331,0.806,0.921,0.05533333333333333,0.9785
7332,0.118,0.941,0.962,0.9735
7333,0.862,0.918,0.05266666666666667,0.9805
7334,0.098,0.898,0.9606666666666667,0.98
7335,0.09,0.929,0.9573333333333334,0.0325
7336,0.108,0.047,0.956,0.978
7337,0.096,0.933,0.9693333333333334,0.977
7338,0.83,0.066,0.035333333333333335,0.983
7339,0.114,0.923,0.9653333333333334,0.9795
7340,0.1,0.046,0.9646666666666667,0.0365
7341,0.78,0.051,0.042,0.9775
7342,0.122,0.913,0.9586666666666667,0.034
7343,0.086,0.058,0.962,0.9815
7344,0.074,0.92,0.9606666666666667,0.9805
7345,0.14,0.066,0.9686666666666667,0.9745
7346,0.12,0.063,0.9666666666666667,0.0355
7347,0.09,0.059,0.052,0.9825
7348,0.078,0.937,0.962,0.979
7349,0.14,0.056,0.9593333333333334,0.034
7350,0.086,0.895,0.9646666666666667,0.9805
7351,0.804,0.939,0.962,0.9815
7352,0.076,0.065,0.04466666666666667,0.98
7353,0.096,0.914,0.9746666666666667,0.9765
7354,0.084,0.08,0.042,0.9785
7355,0.106,0.057,0.9693333333333334,0.979
7356,0.066,0.955,0.976,0.9815
7357,0.79,0.053,0.9673333333333334,0.981
7358,0.09,0.057,0.9693333333333334,0.9825
7359,0.07,0.048,0.97,0.9765
7360,0.102,0.929,0.037333333333333336,0.9755
7361,0.124,0.923,0.9566666666666667,0.98
7362,0.082,0.931,0.9653333333333334,0.972
7363,0.846,0.074,0.9693333333333334,0.9855
7364,0.086,0.93,0.9666666666666667,0.9815
7365,0.082,0.928,0.042,0.9815
7366,0.136,0.087,0.9573333333333334,0.9795
7367,0.824,0.072,0.9706666666666667,0.9765
7368,0.102,0.937,0.036,0.9815
7369,0.068,0.091,0.9506666666666667,0.987
7370,0.094,0.092,0.9493333333333334,0.9815
7371,0.106,0.923,0.050666666666666665,0.983
7372,0.128,0.054,0.972,0.981
7373,0.764,0.913,0.9586666666666667,0.9825
7374,0.082,0.056,0.03266666666666666,0.9765
7375,0.814,0.059,0.9653333333333334,0.9795
7376,0.112,0.939,0.9746666666666667,0.982
7377,0.074,0.937,0.9626666666666667,0.9765
7378,0.754,0.904,0.958,0.984
7379,0.778,0.05,0.968,0.983
7380,0.064,0.061,0.964,0.9815
7381,0.772,0.935,0.07466666666666667,0.042
7382,0.1,0.078,0.9693333333333334,0.9835
7383,0.094,0.937,0.05,0.9835
7384,0.072,0.921,0.9573333333333334,0.98
7385,0.846,0.919,0.962,0.974
7386,0.128,0.92,0.9566666666666667,0.9825
7387,0.734,0.923,0.07266666666666667,0.9735
7388,0.086,0.909,0.964,0.9855
7389,0.064,0.933,0.03333333333333333,0.041
7390,0.082,0.942,0.9693333333333334,0.034
7391,0.82,0.928,0.05333333333333334,0.9735
7392,0.064,0.922,0.03666666666666667,0.978
7393,0.072,0.067,0.9653333333333334,0.982
7394,0.84,0.937,0.9693333333333334,0.983
7395,0.728,0.929,0.9533333333333334,0.0375
7396,0.224,0.05,0.962,0.9745
7397,0.098,0.924,0.9646666666666667,0.981
7398,0.83,0.926,0.9686666666666667,0.9735
7399,0.078,0.093,0.968,0.031
7400,0.08,0.91,0.9693333333333334,0.977
7401,0.086,0.959,0.9606666666666667,0.9795
7402,0.154,0.927,0.038,0.985
7403,0.12,0.066,0.042666666666666665,0.979
7404,0.14,0.941,0.966,0.983
7405,0.11,0.937,0.9653333333333334,0.977
7406,0.798,0.946,0.9693333333333334,0.0355
7407,0.094,0.945,0.9606666666666667,0.977
7408,0.102,0.055,0.9593333333333334,0.9765
7409,0.132,0.077,0.968,0.9765
7410,0.072,0.919,0.9653333333333334,0.038
7411,0.096,0.94,0.9593333333333334,0.9835
7412,0.078,0.934,0.036,0.983
7413,0.1,0.91,0.968,0.9785
7414,0.122,0.074,0.9706666666666667,0.9805
7415,0.078,0.083,0.9626666666666667,0.028
7416,0.086,0.917,0.9686666666666667,0.9795
7417,0.752,0.911,0.04133333333333333,0.9795
7418,0.796,0.923,0.96,0.981
7419,0.084,0.048,0.9606666666666667,0.9775
7420,0.07,0.056,0.9626666666666667,0.9795
7421,0.168,0.923,0.9646666666666667,0.034
7422,0.104,0.913,0.035333333333333335,0.977
7423,0.068,0.923,0.9573333333333334,0.9805
7424,0.106,0.06,0.9706666666666667,0.9805
7425,0.812,0.934,0.9653333333333334,0.977
7426,0.764,0.926,0.05266666666666667,0.981
7427,0.828,0.92,0.956,0.9795
7428,0.082,0.915,0.035333333333333335,0.9735
7429,0.08,0.926,0.9526666666666667,0.975
7430,0.814,0.931,0.966,0.982
7431,0.068,0.944,0.974,0.034
7432,0.074,0.058,0.9706666666666667,0.979
7433,0.082,0.938,0.9706666666666667,0.978
7434,0.136,0.04,0.042666666666666665,0.9775
7435,0.076,0.916,0.9646666666666667,0.9775
7436,0.096,0.072,0.05333333333333334,0.9725
7437,0.152,0.913,0.9593333333333334,0.0325
7438,0.088,0.05,0.972,0.978
7439,0.156,0.068,0.05466666666666667,0.9785
7440,0.772,0.926,0.9673333333333334,0.043
7441,0.114,0.929,0.95,0.9835
7442,0.116,0.929,0.9766666666666667,0.9805
7443,0.098,0.934,0.9693333333333334,0.979
7444,0.102,0.934,0.9613333333333334,0.98
7445,0.772,0.065,0.043333333333333335,0.9795
7446,0.096,0.048,0.9613333333333334,0.978
7447,0.762,0.93,0.9533333333333334,0.036
7448,0.09,0.913,0.9733333333333334,0.9745
7449,0.138,0.936,0.968,0.9775
7450,0.084,0.053,0.04066666666666666,0.9815
7451,0.814,0.935,0.9673333333333334,0.979
7452,0.776,0.906,0.9666666666666667,0.9735
7453,0.742,0.913,0.96,0.9805
7454,0.098,0.935,0.9706666666666667,0.036
7455,0.08,0.06,0.9626666666666667,0.979
7456,0.124,0.933,0.974,0.985
7457,0.088,0.073,0.962,0.9835
7458,0.124,0.939,0.9653333333333334,0.978
7459,0.796,0.078,0.9646666666666667,0.976
7460,0.108,0.056,0.9653333333333334,0.9755
7461,0.158,0.93,0.982,0.9825
7462,0.106,0.929,0.03666666666666667,0.9795
7463,0.67,0.93,0.051333333333333335,0.975
7464,0.834,0.909,0.9586666666666667,0.9705
7465,0.076,0.075,0.04666666666666667,0.979
7466,0.076,0.936,0.06866666666666667,0.9785
7467,0.09,0.067,0.972,0.979
7468,0.152,0.915,0.044,0.9825
7469,0.08,0.915,0.964,0.982
7470,0.072,0.069,0.958,0.981
7471,0.094,0.921,0.9506666666666667,0.984
7472,0.08,0.072,0.9626666666666667,0.982
7473,0.08,0.935,0.9633333333333334,0.9735
7474,0.194,0.045,0.9713333333333334,0.98
7475,0.856,0.933,0.04733333333333333,0.9815
7476,0.214,0.911,0.9613333333333334,0.974
7477,0.108,0.935,0.056666666666666664,0.9755
7478,0.098,0.058,0.9706666666666667,0.9785
7479,0.08,0.913,0.048,0.9835
7480,0.074,0.057,0.9606666666666667,0.9805
7481,0.094,0.065,0.9606666666666667,0.978
7482,0.748,0.918,0.05,0.9835
7483,0.792,0.925,0.046,0.9775
7484,0.1,0.079,0.972,0.9755
7485,0.07,0.902,0.9713333333333334,0.977
7486,0.074,0.917,0.9666666666666667,0.979
7487,0.128,0.056,0.9606666666666667,0.98
7488,0.816,0.906,0.9713333333333334,0.9795
7489,0.14,0.083,0.9653333333333334,0.985
7490,0.098,0.925,0.05466666666666667,0.042
7491,0.106,0.931,0.9673333333333334,0.9815
7492,0.072,0.071,0.956,0.9785
7493,0.112,0.917,0.9673333333333334,0.9825
7494,0.096,0.086,0.04533333333333334,0.9785
7495,0.078,0.923,0.962,0.98
7496,0.778,0.917,0.9666666666666667,0.0465
7497,0.818,0.917,0.9633333333333334,0.979
7498,0.096,0.054,0.046,0.043
7499,0.112,0.095,0.9546666666666667,0.9745
7500,0.072,0.923,0.9593333333333334,0.9785
7501,0.104,0.924,0.964,0.9795
7502,0.206,0.924,0.9606666666666667,0.9795
7503,0.09,0.092,0.9706666666666667,0.9825
7504,0.792,0.057,0.9653333333333334,0.981
7505,0.14,0.926,0.9646666666666667,0.978
7506,0.072,0.044,0.9586666666666667,0.982
7507,0.792,0.922,0.034666666666666665,0.981
7508,0.092,0.063,0.04666666666666667,0.979
7509,0.178,0.927,0.9493333333333334,0.9675
7510,0.1,0.05,0.9733333333333334,0.0245
7511,0.18,0.086,0.968,0.9805
7512,0.098,0.073,0.962,0.9845
7513,0.748,0.929,0.9606666666666667,0.9775
7514,0.086,0.933,0.9646666666666667,0.97
7515,0.11,0.927,0.04,0.972
7516,0.09,0.931,0.9666666666666667,0.9745
7517,0.808,0.929,0.04133333333333333,0.9845
7518,0.106,0.067,0.9653333333333334,0.985
7519,0.09,0.922,0.9633333333333334,0.0475
7520,0.098,0.052,0.9646666666666667,0.0265
7521,0.826,0.063,0.9653333333333334,0.0365
7522,0.1,0.93,0.9486666666666667,0.975
7523,0.804,0.939,0.035333333333333335,0.9875
7524,0.09,0.942,0.9646666666666667,0.975
7525,0.786,0.943,0.9646666666666667,0.9805
7526,0.092,0.94,0.9673333333333334,0.983
7527,0.858,0.927,0.966,0.984
7528,0.114,0.047,0.04133333333333333,0.9815
7529,0.838,0.901,0.96,0.973
7530,0.11,0.947,0.054,0.985
7531,0.696,0.044,0.9526666666666667,0.975
7532,0.122,0.06,0.9633333333333334,0.9835
7533,0.82,0.921,0.9566666666666667,0.986
7534,0.814,0.91,0.9673333333333334,0.039
7535,0.106,0.936,0.062,0.9845
7536,0.146,0.927,0.066,0.9855
7537,0.08,0.934,0.9593333333333334,0.0415
7538,0.096,0.074,0.962,0.9725
7539,0.12,0.95,0.044,0.9785
7540,0.164,0.048,0.9626666666666667,0.98
7541,0.072,0.941,0.04666666666666667,0.9835
7542,0.076,0.073,0.9686666666666667,0.985
7543,0.074,0.917,0.9693333333333334,0.981
7544,0.88,0.062,0.03866666666666667,0.979
7545,0.104,0.933,0.9673333333333334,0.9735
7546,0.096,0.926,0.9706666666666667,0.983
7547,0.198,0.937,0.9706666666666667,0.983
7548,0.116,0.054,0.962,0.982
7549,0.098,0.924,0.04933333333333333,0.976
7550,0.824,0.92,0.9546666666666667,0.044
7551,0.782,0.047,0.03666666666666667,0.978
7552,0.096,0.076,0.96,0.9875
7553,0.084,0.071,0.9693333333333334,0.988
7554,0.718,0.073,0.9693333333333334,0.9825
7555,0.136,0.061,0.9673333333333334,0.979
7556,0.158,0.926,0.9753333333333334,0.976
7557,0.096,0.935,0.964,0.986
7558,0.164,0.057,0.958,0.9805
7559,0.098,0.916,0.962,0.985
7560,0.112,0.938,0.9613333333333334,0.9815
7561,0.08,0.912,0.044,0.9785
7562,0.858,0.921,0.042,0.978
7563,0.082,0.059,0.9566666666666667,0.9775
7564,0.128,0.914,0.044,0.983
7565,0.15,0.937,0.035333333333333335,0.9825
7566,0.084,0.05,0.042666666666666665,0.9775
7567,0.72,0.91,0.97,0.984
7568,0.582,0.943,0.962,0.98
7569,0.088,0.898,0.9613333333333334,0.9765
7570,0.118,0.945,0.962,0.9765
7571,0.118,0.925,0.03266666666666666,0.0345
7572,0.13,0.929,0.9626666666666667,0.0365
7573,0.098,0.051,0.96,0.038
7574,0.106,0.931,0.04733333333333333,0.9765
7575,0.138,0.937,0.9613333333333334,0.041
7576,0.828,0.932,0.962,0.974
7577,0.086,0.929,0.9613333333333334,0.039
7578,0.076,0.936,0.9726666666666667,0.9805
7579,0.138,0.922,0.9553333333333334,0.04
7580,0.128,0.927,0.9726666666666667,0.0325
7581,0.762,0.935,0.9526666666666667,0.9795
7582,0.126,0.928,0.9593333333333334,0.98
7583,0.094,0.902,0.958,0.9855
7584,0.786,0.943,0.03866666666666667,0.9825
7585,0.11,0.938,0.976,0.98
7586,0.096,0.926,0.96,0.981
7587,0.106,0.054,0.9613333333333334,0.981
7588,0.142,0.068,0.9626666666666667,0.029
7589,0.084,0.937,0.952,0.9835
7590,0.136,0.921,0.05266666666666667,0.9795
7591,0.09,0.916,0.056666666666666664,0.0315
7592,0.08,0.915,0.96,0.9745
7593,0.098,0.935,0.9633333333333334,0.9785
7594,0.22,0.917,0.9613333333333334,0.978
7595,0.614,0.921,0.05733333333333333,0.978
7596,0.1,0.047,0.9593333333333334,0.043
7597,0.784,0.913,0.9686666666666667,0.9815
7598,0.098,0.043,0.9706666666666667,0.032
7599,0.092,0.931,0.948,0.0295
7600,0.164,0.935,0.9686666666666667,0.984
7601,0.086,0.936,0.9653333333333334,0.0445
7602,0.804,0.055,0.03933333333333333,0.9795
7603,0.816,0.045,0.051333333333333335,0.03
7604,0.862,0.067,0.9606666666666667,0.977
7605,0.774,0.912,0.058666666666666666,0.0455
7606,0.068,0.064,0.050666666666666665,0.977
7607,0.758,0.916,0.9613333333333334,0.9845
7608,0.092,0.933,0.04933333333333333,0.031
7609,0.102,0.921,0.964,0.9795
7610,0.066,0.906,0.9766666666666667,0.981
7611,0.792,0.932,0.035333333333333335,0.9795
7612,0.828,0.936,0.9593333333333334,0.9815
7613,0.076,0.065,0.9666666666666667,0.9815
7614,0.102,0.921,0.9706666666666667,0.975
7615,0.07,0.048,0.956,0.976
7616,0.812,0.053,0.9653333333333334,0.976
7617,0.726,0.059,0.962,0.975
7618,0.846,0.931,0.958,0.982
7619,0.068,0.096,0.966,0.975
7620,0.802,0.047,0.03866666666666667,0.0315
7621,0.102,0.084,0.04066666666666666,0.9745
7622,0.118,0.927,0.9686666666666667,0.988
7623,0.118,0.955,0.958,0.979
7624,0.142,0.926,0.9673333333333334,0.978
7625,0.086,0.923,0.048,0.0335
7626,0.096,0.945,0.952,0.037
7627,0.114,0.913,0.04,0.98
7628,0.834,0.932,0.968,0.98
7629,0.816,0.062,0.9646666666666667,0.9755
7630,0.804,0.072,0.966,0.0535
7631,0.808,0.051,0.9693333333333334,0.98
7632,0.102,0.935,0.074,0.9805
7633,0.096,0.946,0.974,0.9755
7634,0.098,0.907,0.04133333333333333,0.983
7635,0.078,0.049,0.96,0.9845
7636,0.758,0.922,0.042666666666666665,0.0365
7637,0.788,0.926,0.048,0.98
7638,0.078,0.938,0.038,0.983
7639,0.172,0.059,0.962,0.9755
7640,0.798,0.912,0.9706666666666667,0.982
7641,0.08,0.913,0.95,0.97
7642,0.09,0.9,0.96,0.976
7643,0.84,0.935,0.9693333333333334,0.979
7644,0.79,0.091,0.06066666666666667,0.9815
7645,0.778,0.938,0.9586666666666667,0.9785
7646,0.144,0.918,0.056666666666666664,0.041
7647,0.12,0.921,0.9506666666666667,0.982
7648,0.074,0.927,0.056666666666666664,0.9835
7649,0.094,0.051,0.9673333333333334,0.972
7650,0.12,0.929,0.9666666666666667,0.9785
7651,0.17,0.928,0.050666666666666665,0.982
7652,0.798,0.938,0.972,0.978
7653,0.146,0.924,0.9633333333333334,0.9775
7654,0.074,0.931,0.962,0.977
7655,0.824,0.927,0.043333333333333335,0.9775
7656,0.114,0.088,0.9593333333333334,0.9775
7657,0.07,0.062,0.06,0.9725
7658,0.068,0.942,0.9733333333333334,0.9765
7659,0.1,0.938,0.9646666666666667,0.975
7660,0.084,0.083,0.9653333333333334,0.9835
7661,0.162,0.056,0.9626666666666667,0.983
7662,0.068,0.919,0.9626666666666667,0.977
7663,0.088,0.057,0.05266666666666667,0.9775
7664,0.82,0.936,0.03333333333333333,0.971
7665,0.1,0.073,0.9586666666666667,0.979
7666,0.074,0.045,0.9586666666666667,0.9705
7667,0.09,0.05,0.04666666666666667,0.981
7668,0.148,0.938,0.9686666666666667,0.981
7669,0.062,0.086,0.9646666666666667,0.0305
7670,0.79,0.937,0.9633333333333334,0.98
7671,0.776,0.899,0.964,0.985
7672,0.1,0.926,0.03666666666666667,0.979
7673,0.138,0.91,0.968,0.981
7674,0.086,0.05,0.051333333333333335,0.982
7675,0.082,0.086,0.9646666666666667,0.9775
7676,0.832,0.951,0.9593333333333334,0.9705
7677,0.108,0.065,0.9633333333333334,0.981
7678,0.09,0.049,0.9693333333333334,0.038
7679,0.076,0.902,0.966,0.978
7680,0.09,0.042,0.966,0.975
7681,0.168,0.055,0.972,0.9805
7682,0.084,0.075,0.059333333333333335,0.9805
7683,0.196,0.939,0.9713333333333334,0.977
7684,0.084,0.94,0.968,0.984
7685,0.118,0.073,0.97,0.981
7686,0.088,0.072,0.966,0.977
7687,0.102,0.922,0.9666666666666667,0.981
7688,0.106,0.958,0.05266666666666667,0.981
7689,0.812,0.057,0.03866666666666667,0.046
7690,0.806,0.078,0.05733333333333333,0.9825
7691,0.096,0.04,0.04666666666666667,0.9785
7692,0.116,0.935,0.05333333333333334,0.98
7693,0.08,0.924,0.96,0.977
7694,0.088,0.919,0.9693333333333334,0.0305
7695,0.76,0.929,0.9573333333333334,0.9775
7696,0.1,0.93,0.962,0.976
7697,0.778,0.944,0.9533333333333334,0.981
7698,0.138,0.932,0.042,0.9775
7699,0.08,0.061,0.050666666666666665,0.984
7700,0.694,0.927,0.9566666666666667,0.98
7701,0.832,0.932,0.968,0.987
7702,0.794,0.947,0.9626666666666667,0.038
7703,0.07,0.944,0.96,0.985
7704,0.824,0.914,0.9633333333333334,0.981
7705,0.846,0.922,0.9686666666666667,0.9785
7706,0.14,0.926,0.9633333333333334,0.9705
7707,0.1,0.926,0.059333333333333335,0.9785
7708,0.092,0.927,0.048,0.973
7709,0.094,0.918,0.964,0.9805
7710,0.776,0.057,0.9653333333333334,0.03
7711,0.798,0.931,0.04666666666666667,0.983
7712,0.068,0.932,0.9666666666666667,0.983
7713,0.08,0.94,0.968,0.9825
7714,0.096,0.046,0.9606666666666667,0.9805
7715,0.838,0.052,0.04466666666666667,0.9795
7716,0.072,0.939,0.974,0.9795
7717,0.098,0.079,0.04,0.978
7718,0.076,0.945,0.9726666666666667,0.9815
7719,0.114,0.927,0.05533333333333333,0.9765
7720,0.11,0.056,0.9593333333333334,0.98
7721,0.102,0.914,0.9666666666666667,0.9805
7722,0.788,0.923,0.04466666666666667,0.9795
7723,0.07,0.068,0.9606666666666667,0.985
7724,0.116,0.048,0.9766666666666667,0.98
7725,0.108,0.912,0.9553333333333334,0.9745
7726,0.16,0.936,0.964,0.9785
7727,0.826,0.935,0.9673333333333334,0.9815
7728,0.104,0.052,0.9653333333333334,0.985
7729,0.834,0.075,0.9686666666666667,0.9845
7730,0.072,0.049,0.050666666666666665,0.0275
7731,0.07,0.923,0.059333333333333335,0.042
7732,0.098,0.925,0.9693333333333334,0.973
7733,0.092,0.064,0.9606666666666667,0.983
7734,0.078,0.101,0.9606666666666667,0.98
7735,0.782,0.055,0.04933333333333333,0.0355
7736,0.098,0.052,0.9686666666666667,0.98
7737,0.634,0.916,0.9586666666666667,0.0405
7738,0.838,0.916,0.03333333333333333,0.98
7739,0.64,0.945,0.96,0.977
7740,0.112,0.082,0.056666666666666664,0.9805
7741,0.154,0.936,0.9566666666666667,0.981
7742,0.096,0.049,0.9746666666666667,0.031
7743,0.07,0.939,0.9653333333333334,0.988
7744,0.106,0.066,0.9586666666666667,0.981
7745,0.088,0.046,0.962,0.053
7746,0.826,0.054,0.9653333333333334,0.9835
7747,0.088,0.928,0.958,0.033
7748,0.07,0.924,0.9566666666666667,0.9705
7749,0.096,0.059,0.9706666666666667,0.9765
7750,0.106,0.937,0.9573333333333334,0.98
7751,0.782,0.053,0.9653333333333334,0.9785
7752,0.08,0.086,0.9573333333333334,0.9805
7753,0.112,0.932,0.966,0.9795
7754,0.068,0.052,0.9706666666666667,0.983
7755,0.756,0.942,0.9566666666666667,0.979
7756,0.088,0.923,0.954,0.9815
7757,0.814,0.92,0.97,0.974
7758,0.752,0.938,0.036,0.978
7759,0.116,0.059,0.9593333333333334,0.9785
7760,0.062,0.054,0.968,0.041
7761,0.104,0.049,0.9566666666666667,0.9785
7762,0.796,0.895,0.968,0.0315
7763,0.128,0.05,0.042,0.981
7764,0.104,0.056,0.9493333333333334,0.978
7765,0.076,0.927,0.9726666666666667,0.974
7766,0.092,0.052,0.9613333333333334,0.9775
7767,0.816,0.938,0.9646666666666667,0.9865
7768,0.742,0.947,0.96,0.035
7769,0.098,0.911,0.9733333333333334,0.975
7770,0.11,0.936,0.9673333333333334,0.974
7771,0.118,0.924,0.038,0.9745
7772,0.084,0.933,0.068,0.979
7773,0.818,0.919,0.96,0.98
7774,0.072,0.932,0.9606666666666667,0.9785
7775,0.086,0.072,0.048,0.9865
7776,0.076,0.925,0.9606666666666667,0.978
7777,0.082,0.07,0.9553333333333334,0.9825
7778,0.08,0.92,0.9613333333333334,0.9815
7779,0.12,0.94,0.968,0.973
7780,0.08,0.924,0.9566666666666667,0.973
7781,0.106,0.928,0.9626666666666667,0.976
7782,0.082,0.945,0.9706666666666667,0.981
7783,0.814,0.925,0.044,0.9755
7784,0.084,0.933,0.9693333333333334,0.9835
7785,0.8,0.081,0.958,0.9775
7786,0.852,0.93,0.9613333333333334,0.037
7787,0.834,0.95,0.9666666666666667,0.04
7788,0.096,0.921,0.9613333333333334,0.982
7789,0.102,0.067,0.96,0.984
7790,0.756,0.926,0.9666666666666667,0.982
7791,0.102,0.928,0.054,0.9795
7792,0.806,0.943,0.9686666666666667,0.979
7793,0.082,0.933,0.9626666666666667,0.9755
7794,0.154,0.046,0.9673333333333334,0.981
7795,0.086,0.07,0.968,0.983
7796,0.83,0.048,0.954,0.0295
7797,0.128,0.057,0.9733333333333334,0.982
7798,0.126,0.934,0.9686666666666667,0.978
7799,0.156,0.062,0.9553333333333334,0.9765
7800,0.81,0.943,0.9686666666666667,0.9755
7801,0.088,0.934,0.9626666666666667,0.978
7802,0.748,0.074,0.9573333333333334,0.981
7803,0.074,0.934,0.97,0.9815
7804,0.11,0.92,0.9666666666666667,0.98
7805,0.764,0.91,0.9593333333333334,0.0325
7806,0.116,0.927,0.9626666666666667,0.9775
7807,0.144,0.921,0.9713333333333334,0.032
7808,0.084,0.08,0.04733333333333333,0.983
7809,0.84,0.085,0.954,0.979
7810,0.122,0.922,0.9586666666666667,0.98
7811,0.806,0.916,0.9613333333333334,0.0385
7812,0.096,0.102,0.9746666666666667,0.984
7813,0.076,0.922,0.04066666666666666,0.9825
7814,0.734,0.935,0.952,0.033
7815,0.776,0.938,0.9546666666666667,0.9765
7816,0.826,0.944,0.9633333333333334,0.978
7817,0.066,0.924,0.9766666666666667,0.9805
7818,0.812,0.924,0.9573333333333334,0.9765
7819,0.804,0.049,0.9566666666666667,0.0435
7820,0.16,0.935,0.9586666666666667,0.0295
7821,0.814,0.075,0.968,0.98
7822,0.806,0.93,0.9566666666666667,0.9745
7823,0.074,0.939,0.9626666666666667,0.9845
7824,0.1,0.95,0.96,0.975
7825,0.764,0.063,0.9626666666666667,0.9795
7826,0.072,0.928,0.9586666666666667,0.979
7827,0.148,0.068,0.9686666666666667,0.9775
7828,0.808,0.949,0.958,0.9835
7829,0.116,0.944,0.044,0.977
7830,0.192,0.07,0.964,0.977
7831,0.09,0.93,0.03933333333333333,0.9845
7832,0.082,0.059,0.966,0.983
7833,0.084,0.919,0.958,0.0325
7834,0.08,0.048,0.962,0.982
7835,0.176,0.918,0.06533333333333333,0.9845
7836,0.074,0.049,0.9593333333333334,0.034
7837,0.094,0.052,0.9726666666666667,0.986
7838,0.132,0.065,0.97,0.983
7839,0.074,0.919,0.9653333333333334,0.975
7840,0.092,0.078,0.051333333333333335,0.0345
7841,0.128,0.907,0.9673333333333334,0.978
7842,0.086,0.922,0.9606666666666667,0.9755
7843,0.764,0.948,0.956,0.9735
7844,0.136,0.925,0.9653333333333334,0.0425
7845,0.79,0.056,0.032,0.9815
7846,0.098,0.935,0.046,0.9735
7847,0.158,0.947,0.043333333333333335,0.9805
7848,0.692,0.057,0.9666666666666667,0.979
7849,0.084,0.938,0.954,0.0395
7850,0.146,0.926,0.9726666666666667,0.977
7851,0.334,0.924,0.9613333333333334,0.9785
7852,0.154,0.081,0.974,0.9755
7853,0.248,0.92,0.044,0.98
7854,0.088,0.932,0.9626666666666667,0.036
7855,0.076,0.924,0.9633333333333334,0.9825
7856,0.824,0.933,0.9493333333333334,0.9795
7857,0.78,0.069,0.9646666666666667,0.9725
7858,0.764,0.062,0.04066666666666666,0.035
7859,0.814,0.934,0.96,0.9755
7860,0.102,0.057,0.9613333333333334,0.9805
7861,0.808,0.918,0.9673333333333334,0.975
7862,0.076,0.926,0.966,0.046
7863,0.784,0.073,0.9606666666666667,0.9825
7864,0.11,0.912,0.9733333333333334,0.9725
7865,0.834,0.899,0.966,0.9795
7866,0.086,0.915,0.9706666666666667,0.983
7867,0.792,0.93,0.96,0.9795
7868,0.884,0.913,0.9686666666666667,0.979
7869,0.072,0.901,0.9633333333333334,0.04
7870,0.79,0.08,0.9546666666666667,0.9805
7871,0.824,0.924,0.9706666666666667,0.9735
7872,0.066,0.929,0.9733333333333334,0.0595
7873,0.108,0.915,0.972,0.982
7874,0.126,0.941,0.952,0.98
