,n = 500,n = 1000,n = 1500,n = 2000
8389,0.986,0.008,1.0,1.0
8390,0.99,0.006,0.004666666666666667,0.0035
8391,0.034,0.999,1.0,0.006
8392,0.038,0.007,0.005333333333333333,0.0035
8393,0.018,0.008,0.005333333333333333,0.007
8394,0.012,0.008,1.0,0.004
8395,0.012,0.007,0.005333333333333333,1.0
8396,0.012,0.006,0.005333333333333333,0.0035
8397,0.014,0.008,0.006666666666666667,0.0035
8398,0.014,0.009,0.008,1.0
8399,0.014,0.006,0.007333333333333333,0.004
8400,0.012,0.006,0.008,0.0035
8401,0.012,1.0,0.005333333333333333,1.0
8402,0.014,0.008,1.0,1.0
8403,0.994,0.999,0.005333333333333333,1.0
8404,0.992,0.013,1.0,0.004
8405,0.012,0.008,1.0,0.0045
8406,0.02,0.998,0.007333333333333333,0.0045
8407,0.018,0.009,0.006666666666666667,0.0045
8408,0.014,0.008,0.9993333333333333,1.0
8409,0.012,0.013,0.004666666666666667,0.004
8410,0.016,1.0,0.005333333333333333,0.0045
8411,0.014,0.999,0.005333333333333333,0.004
8412,0.014,0.007,0.007333333333333333,1.0
8413,0.012,0.006,1.0,0.0045
8414,0.014,1.0,0.009333333333333334,0.005
8415,0.012,0.008,0.004666666666666667,1.0
8416,0.012,0.008,0.004666666666666667,0.004
8417,0.012,0.999,1.0,0.005
8418,0.016,0.007,1.0,0.0035
8419,0.014,0.007,1.0,0.0055
8420,0.012,0.009,0.012,1.0
8421,0.014,0.006,0.01,0.005
8422,0.014,0.01,0.004666666666666667,0.004
8423,0.016,0.008,0.005333333333333333,0.0085
8424,0.014,0.011,0.004666666666666667,0.004
8425,0.014,0.011,0.01,0.004
8426,0.012,0.006,0.006666666666666667,1.0
8427,0.016,0.008,0.006,1.0
8428,0.018,0.013,0.004666666666666667,0.0035
8429,0.012,0.008,0.005333333333333333,0.004
8430,0.012,0.006,1.0,0.004
8431,0.014,0.011,0.004666666666666667,0.0055
8432,0.032,0.007,1.0,1.0
8433,0.016,0.008,0.006,0.004
8434,0.99,1.0,0.004666666666666667,1.0
8435,0.024,0.013,0.005333333333333333,0.0045
8436,0.012,1.0,0.9993333333333333,0.004
8437,0.026,0.006,0.008666666666666666,1.0
8438,0.042,0.006,0.008666666666666666,0.004
8439,0.018,0.007,1.0,0.006
8440,0.014,0.006,1.0,0.0045
8441,0.026,0.008,0.006,0.0045
8442,0.018,0.012,0.006,0.0045
8443,0.988,0.006,0.006666666666666667,0.0045
8444,0.012,0.007,0.005333333333333333,1.0
8445,0.02,0.013,0.009333333333333334,1.0
8446,0.014,0.009,1.0,0.0045
8447,0.02,0.009,0.005333333333333333,0.004
8448,0.014,0.006,0.005333333333333333,0.004
8449,1.0,1.0,1.0,0.0045
8450,0.992,0.999,0.004666666666666667,1.0
8451,0.016,0.007,0.006,0.0045
8452,0.012,0.012,0.006,0.005
8453,0.032,0.008,0.006666666666666667,0.0035
8454,0.012,0.012,1.0,0.0055
8455,0.016,0.008,0.9986666666666667,1.0
8456,0.014,1.0,0.016,0.0085
8457,0.996,0.007,0.004666666666666667,0.005
8458,0.022,0.006,1.0,0.0035
8459,0.012,0.007,1.0,0.0045
8460,0.016,0.008,0.006666666666666667,0.006
8461,0.016,0.013,0.006666666666666667,0.0045
8462,0.036,0.006,0.005333333333333333,0.0035
8463,0.018,0.013,1.0,1.0
8464,0.016,0.006,0.01,1.0
8465,0.014,0.009,1.0,1.0
8466,0.014,0.006,0.008,1.0
8467,0.016,0.008,0.007333333333333333,0.0045
8468,0.012,0.006,1.0,0.0035
8469,0.014,0.01,0.004666666666666667,1.0
8470,0.994,0.009,1.0,1.0
8471,0.03,1.0,0.004666666666666667,0.006
8472,0.012,0.009,0.005333333333333333,0.0055
8473,0.012,0.006,0.006666666666666667,0.0055
8474,0.012,0.006,1.0,0.0045
8475,0.994,0.01,0.006666666666666667,0.0075
8476,0.016,0.007,1.0,0.004
8477,0.028,0.006,0.004666666666666667,0.0035
8478,0.038,0.006,0.004666666666666667,0.0035
8479,0.996,0.01,0.004666666666666667,0.0075
8480,0.014,0.006,0.01,0.0055
8481,0.998,0.008,0.010666666666666666,1.0
8482,0.016,0.007,0.004666666666666667,0.005
8483,0.014,0.006,0.007333333333333333,1.0
8484,0.014,0.006,0.006,0.005
8485,0.014,1.0,0.004666666666666667,0.0045
8486,0.018,0.999,0.005333333333333333,0.0045
8487,0.994,0.999,0.005333333333333333,1.0
8488,0.016,0.014,0.9993333333333333,1.0
8489,0.018,0.01,0.9993333333333333,0.005
8490,0.014,0.999,0.01,1.0
8491,0.016,0.012,0.005333333333333333,0.004
8492,0.022,0.008,0.006,0.004
8493,0.014,0.998,1.0,0.0045
8494,0.022,1.0,0.006666666666666667,0.006
8495,0.012,1.0,0.005333333333333333,0.005
8496,0.014,0.007,0.006,1.0
8497,0.016,0.009,0.005333333333333333,0.0045
8498,0.988,0.009,0.004666666666666667,0.004
8499,0.022,1.0,0.006666666666666667,0.005
8500,0.014,0.007,1.0,0.0055
8501,0.028,0.009,1.0,0.004
8502,0.016,0.006,0.007333333333333333,1.0
8503,0.012,0.01,0.004666666666666667,0.004
8504,0.014,0.006,0.9993333333333333,0.0045
8505,0.012,0.015,0.009333333333333334,1.0
8506,0.02,0.007,0.007333333333333333,0.0075
8507,0.014,0.024,0.004666666666666667,0.0045
8508,0.014,0.007,0.006,0.0035
8509,0.012,0.009,0.9993333333333333,0.007
8510,0.014,0.015,1.0,0.007
8511,0.012,0.006,0.006666666666666667,0.0045
8512,0.998,0.006,0.006666666666666667,1.0
8513,0.016,0.006,0.007333333333333333,0.0045
8514,0.014,0.009,0.013333333333333334,0.0075
8515,0.998,1.0,0.005333333333333333,1.0
8516,0.012,1.0,0.008,0.005
8517,0.02,0.007,0.008,1.0
8518,0.018,0.007,0.004666666666666667,1.0
8519,0.014,0.009,0.004666666666666667,0.006
8520,0.032,0.008,0.006666666666666667,1.0
8521,0.992,0.006,0.009333333333333334,0.005
8522,0.012,0.006,0.007333333333333333,1.0
8523,0.012,0.999,0.004666666666666667,0.0035
8524,0.014,0.009,0.008,0.0035
8525,0.994,0.007,0.007333333333333333,0.0035
8526,0.018,0.007,0.004666666666666667,0.0035
8527,0.014,0.008,0.005333333333333333,0.004
8528,0.012,0.006,0.004666666666666667,0.0035
8529,0.028,1.0,0.007333333333333333,0.004
8530,0.016,0.006,0.005333333333333333,0.004
8531,0.012,1.0,1.0,1.0
8532,0.016,1.0,1.0,0.0125
8533,0.014,0.008,0.006,0.0035
8534,0.012,0.007,0.011333333333333334,1.0
8535,0.012,0.01,0.004666666666666667,1.0
8536,0.012,0.009,0.005333333333333333,0.0035
8537,0.012,0.012,1.0,1.0
8538,0.014,0.007,0.006,0.004
8539,0.016,0.01,0.006666666666666667,0.004
8540,0.024,0.006,1.0,0.0035
8541,0.014,0.007,1.0,0.0065
8542,0.986,0.015,0.007333333333333333,0.0035
8543,0.014,1.0,0.008666666666666666,0.0055
8544,0.992,0.999,1.0,1.0
8545,0.016,1.0,1.0,0.0035
8546,0.018,0.008,1.0,0.0125
8547,0.018,0.007,0.006,1.0
8548,0.02,0.006,0.007333333333333333,1.0
8549,0.986,0.012,0.9993333333333333,0.0035
8550,0.014,0.01,0.005333333333333333,1.0
8551,0.012,0.006,0.006,1.0
8552,0.994,0.999,1.0,0.004
8553,0.012,0.008,0.01,0.0065
8554,0.992,0.006,1.0,0.004
8555,0.014,0.006,0.006,1.0
8556,0.998,0.008,0.004666666666666667,0.004
8557,0.012,1.0,0.006666666666666667,0.004
8558,0.012,0.01,0.005333333333333333,1.0
8559,0.03,0.007,0.005333333333333333,0.004
8560,0.02,0.007,1.0,0.005
8561,0.016,0.007,0.005333333333333333,0.005
8562,0.012,0.006,0.009333333333333334,0.005
8563,0.996,0.007,0.005333333333333333,1.0
8564,0.992,0.008,0.004666666666666667,0.004
8565,0.016,0.013,0.9993333333333333,0.0035
8566,0.996,0.014,0.008666666666666666,0.005
8567,0.99,1.0,0.008666666666666666,0.0055
8568,0.018,0.007,0.004666666666666667,0.0065
8569,0.02,0.007,0.004666666666666667,0.005
8570,0.024,0.008,1.0,0.0045
8571,0.012,0.009,0.006666666666666667,1.0
8572,0.014,1.0,0.006,1.0
8573,0.012,0.014,0.004666666666666667,1.0
8574,0.014,1.0,0.006,0.0065
8575,0.018,0.007,0.004666666666666667,0.0035
8576,0.012,1.0,0.006,0.0055
8577,0.02,0.011,0.009333333333333334,1.0
8578,0.012,0.01,1.0,0.0035
8579,0.014,0.011,0.004666666666666667,0.005
8580,0.012,0.999,0.006,0.0105
8581,0.014,0.006,0.006,0.004
8582,0.998,0.012,0.005333333333333333,0.0035
8583,0.012,0.006,0.01,1.0
8584,0.012,0.006,0.9993333333333333,1.0
8585,0.02,0.006,0.010666666666666666,0.0035
8586,0.012,0.007,0.006666666666666667,0.0045
8587,0.014,0.006,0.008,0.0035
8588,0.018,1.0,0.006,0.0105
8589,0.012,1.0,1.0,0.005
8590,0.014,0.007,0.006,1.0
8591,0.022,0.011,0.005333333333333333,0.9995
8592,0.02,0.008,0.006666666666666667,1.0
8593,0.012,0.998,0.005333333333333333,0.0045
8594,0.012,0.008,0.007333333333333333,0.004
8595,0.016,0.009,0.006,0.0035
8596,0.014,1.0,0.9993333333333333,1.0
8597,0.016,0.014,0.005333333333333333,1.0
8598,0.034,0.007,0.004666666666666667,1.0
8599,0.988,1.0,0.005333333333333333,0.008
8600,0.986,0.007,0.006,0.0055
8601,0.99,0.007,0.006,0.0035
8602,0.014,0.008,0.004666666666666667,0.006
8603,0.014,0.008,1.0,0.004
8604,0.018,1.0,0.004666666666666667,0.0035
8605,0.016,0.007,0.012666666666666666,0.0055
8606,0.998,0.009,0.006666666666666667,0.0055
8607,0.012,0.011,1.0,1.0
8608,0.016,0.006,0.006,0.0035
8609,0.046,0.008,1.0,0.004
8610,0.016,0.999,0.006666666666666667,1.0
8611,0.992,1.0,1.0,0.0035
8612,0.016,0.017,0.006666666666666667,0.0045
8613,0.016,0.012,0.010666666666666666,0.0055
8614,0.014,0.007,0.005333333333333333,0.0035
8615,0.012,1.0,0.006666666666666667,0.005
8616,0.012,0.009,0.012666666666666666,0.0075
8617,0.014,0.011,1.0,0.012
8618,0.012,0.008,0.006,0.0035
8619,0.016,0.006,1.0,1.0
8620,0.992,0.007,0.004666666666666667,0.005
8621,0.028,0.999,0.005333333333333333,0.0085
8622,0.026,0.007,0.004666666666666667,0.0035
8623,0.99,0.006,0.005333333333333333,0.006
8624,0.016,1.0,1.0,0.006
8625,0.996,0.006,1.0,0.005
8626,0.012,0.007,0.007333333333333333,0.0035
8627,0.014,1.0,0.008,0.0035
8628,0.986,0.999,0.005333333333333333,0.0045
8629,0.99,1.0,0.008666666666666666,0.004
8630,0.016,0.006,0.007333333333333333,0.006
8631,0.018,1.0,0.006,0.005
8632,0.012,0.006,0.007333333333333333,0.005
8633,0.022,0.007,0.004666666666666667,1.0
8634,0.018,1.0,0.008,0.0045
8635,0.012,0.01,0.006666666666666667,0.0055
8636,0.014,0.009,0.008,0.0045
8637,0.014,0.009,0.004666666666666667,0.007
8638,0.02,0.007,0.006,0.0045
8639,0.018,0.02,0.004666666666666667,0.0035
8640,0.992,0.006,0.007333333333333333,0.004
8641,0.014,0.017,0.014666666666666666,0.004
8642,0.012,0.006,0.005333333333333333,0.004
8643,0.016,0.007,0.006,1.0
8644,0.028,0.006,0.004666666666666667,1.0
8645,0.016,0.999,1.0,0.004
8646,0.02,0.999,1.0,1.0
8647,0.994,0.008,0.008666666666666666,0.0035
8648,0.02,0.006,0.006666666666666667,0.0055
8649,0.012,0.007,0.008,0.0055
8650,0.018,1.0,0.005333333333333333,0.0035
8651,0.03,1.0,0.005333333333333333,0.0055
8652,0.012,0.008,0.005333333333333333,1.0
8653,0.012,0.007,1.0,0.0035
8654,0.016,0.01,0.005333333333333333,1.0
8655,0.996,0.006,0.006,0.0035
8656,0.02,0.008,0.005333333333333333,0.0035
8657,0.014,0.999,0.005333333333333333,0.0065
8658,0.012,0.007,0.007333333333333333,0.004
8659,0.99,0.999,0.006666666666666667,0.0065
8660,0.016,0.006,0.004666666666666667,0.0035
8661,0.014,0.013,1.0,0.0065
8662,0.986,0.006,0.004666666666666667,0.0055
8663,0.99,1.0,0.004666666666666667,0.004
8664,0.024,0.008,0.008,0.0035
8665,0.016,0.007,0.008666666666666666,0.007
8666,0.03,0.007,0.005333333333333333,0.0035
8667,0.012,0.006,0.006,0.006
8668,0.014,0.999,0.008,0.0055
8669,0.014,0.007,0.005333333333333333,0.0035
8670,0.014,0.009,0.009333333333333334,0.0055
8671,0.982,0.009,0.004666666666666667,0.0045
8672,0.014,1.0,1.0,1.0
8673,0.014,0.008,0.012,0.005
8674,0.012,0.006,0.006,0.009
8675,0.02,0.008,0.006,1.0
8676,0.012,0.006,1.0,0.0035
8677,0.026,0.007,0.005333333333333333,0.0045
8678,0.014,0.007,0.004666666666666667,0.0095
8679,0.016,0.01,0.006,0.0035
8680,0.012,1.0,0.009333333333333334,0.0045
8681,0.018,0.009,0.005333333333333333,0.004
8682,0.028,0.008,0.006666666666666667,0.0045
8683,0.026,0.007,0.9993333333333333,0.0045
8684,0.02,1.0,0.006666666666666667,0.0045
8685,0.022,1.0,0.004666666666666667,0.0045
8686,0.024,0.006,0.004666666666666667,1.0
8687,0.016,0.006,0.004666666666666667,0.005
8688,0.012,0.006,1.0,0.0055
8689,0.988,0.007,0.006666666666666667,0.004
8690,0.018,0.006,0.007333333333333333,0.0045
8691,0.016,0.007,0.006666666666666667,1.0
8692,0.012,0.01,0.004666666666666667,0.007
8693,0.014,0.014,0.012666666666666666,0.005
8694,0.992,0.011,0.004666666666666667,0.004
8695,0.99,0.021,0.9993333333333333,0.005
8696,0.012,0.006,0.010666666666666666,0.005
8697,0.996,0.006,0.006,1.0
8698,0.012,0.009,0.006666666666666667,0.0045
8699,0.998,0.008,0.008,0.005
8700,0.014,0.007,1.0,0.0065
8701,0.014,0.009,0.004666666666666667,1.0
8702,0.012,0.009,0.006,0.0035
8703,0.998,0.007,0.008,0.0045
8704,0.026,0.007,0.004666666666666667,0.0045
8705,0.996,0.014,0.008,0.0055
8706,0.016,0.998,0.004666666666666667,0.004
8707,0.014,0.013,0.005333333333333333,1.0
8708,0.012,0.006,1.0,0.004
8709,0.018,0.999,0.004666666666666667,0.006
8710,0.99,1.0,0.006,0.0035
8711,0.016,0.007,1.0,0.0045
8712,0.014,0.016,1.0,0.005
8713,0.992,0.01,1.0,0.9995
8714,0.022,0.007,0.006666666666666667,0.0045
8715,0.016,0.007,0.005333333333333333,0.006
8716,0.014,0.999,0.004666666666666667,0.004
8717,0.012,0.998,0.004666666666666667,1.0
8718,0.012,0.006,0.007333333333333333,1.0
8719,0.016,0.007,0.004666666666666667,0.005
8720,0.992,0.009,0.006,0.004
8721,0.012,0.006,0.005333333333333333,0.0055
8722,0.012,0.006,0.007333333333333333,1.0
8723,0.018,0.008,0.004666666666666667,0.006
8724,0.012,0.015,0.010666666666666666,0.004
8725,0.014,0.006,0.005333333333333333,0.0075
8726,0.036,0.008,0.009333333333333334,0.9995
8727,0.996,0.008,0.005333333333333333,1.0
8728,0.012,1.0,1.0,0.0045
8729,0.018,1.0,0.006666666666666667,0.0045
8730,0.022,0.007,0.004666666666666667,0.009
8731,0.014,0.013,1.0,0.0035
8732,0.028,0.006,0.005333333333333333,1.0
8733,0.012,1.0,1.0,0.007
8734,0.012,0.006,0.015333333333333332,0.004
8735,0.014,0.006,0.005333333333333333,0.0055
8736,0.016,0.006,0.014666666666666666,0.0055
8737,0.012,0.009,1.0,1.0
8738,0.014,1.0,0.007333333333333333,0.0035
8739,0.034,0.011,0.008666666666666666,1.0
8740,0.998,0.012,0.005333333333333333,0.0035
8741,0.014,0.007,1.0,0.0065
8742,0.016,0.011,0.006666666666666667,0.0055
8743,0.014,0.011,0.006,0.004
8744,0.996,0.01,0.006,0.005
8745,0.012,0.009,0.004666666666666667,1.0
8746,0.014,0.009,0.007333333333333333,0.008
8747,0.012,0.006,0.005333333333333333,0.0055
8748,0.04,0.008,1.0,0.004
8749,0.02,0.008,0.007333333333333333,0.0065
8750,0.016,0.007,0.004666666666666667,0.0035
8751,0.012,0.011,0.9993333333333333,0.0075
8752,0.028,0.006,0.006,0.004
8753,0.012,0.008,0.006666666666666667,0.0065
8754,0.992,0.008,0.004666666666666667,0.0035
8755,0.02,1.0,0.007333333333333333,0.0055
8756,0.014,0.01,0.006,1.0
8757,0.018,0.006,0.006,0.0065
8758,0.012,0.006,1.0,0.0035
8759,0.018,0.011,0.007333333333333333,0.005
8760,0.014,0.009,0.02,0.0035
8761,0.022,0.01,0.007333333333333333,0.0055
8762,0.012,0.006,0.9986666666666667,0.0045
8763,0.03,0.999,0.017333333333333333,1.0
8764,0.014,0.006,0.004666666666666667,0.0035
8765,0.014,0.999,0.008666666666666666,0.0035
8766,0.992,0.009,0.004666666666666667,0.0035
8767,0.032,0.013,1.0,0.0045
8768,0.014,0.998,0.004666666666666667,0.005
8769,0.012,1.0,0.004666666666666667,1.0
8770,0.998,0.007,1.0,0.0035
8771,0.016,0.007,1.0,1.0
8772,0.994,0.022,0.006666666666666667,0.0045
8773,0.014,0.011,0.007333333333333333,1.0
8774,0.012,0.007,0.006,0.0035
8775,0.994,1.0,0.005333333333333333,0.004
8776,0.012,0.012,0.008,0.0085
8777,0.014,1.0,0.006666666666666667,0.0055
8778,0.026,0.006,0.005333333333333333,0.0035
8779,0.012,0.006,0.006,1.0
8780,0.014,0.006,0.006666666666666667,1.0
8781,0.032,0.008,0.006,1.0
8782,0.014,0.006,0.006666666666666667,0.0035
8783,0.012,1.0,0.006,0.004
8784,0.018,0.007,0.007333333333333333,1.0
8785,0.014,0.007,0.006,0.005
8786,0.018,0.009,0.006666666666666667,1.0
8787,0.014,0.006,0.004666666666666667,0.0045
8788,0.994,0.009,1.0,0.0035
8789,0.016,0.006,0.005333333333333333,0.004
8790,0.036,0.016,0.007333333333333333,0.004
8791,0.026,0.008,0.007333333333333333,0.0035
8792,0.022,0.011,0.005333333333333333,0.0055
8793,0.016,0.998,0.009333333333333334,0.005
8794,0.014,1.0,0.004666666666666667,0.0035
8795,0.014,0.008,1.0,0.004
8796,0.014,0.006,1.0,1.0
8797,0.022,0.008,0.006,0.004
8798,0.014,0.01,1.0,0.005
8799,0.016,0.007,1.0,0.0055
8800,0.014,0.998,0.006,0.004
8801,0.02,0.999,0.006666666666666667,0.004
8802,0.992,0.006,0.005333333333333333,0.0035
8803,0.02,0.998,0.004666666666666667,0.005
8804,0.022,0.007,0.006666666666666667,0.004
8805,0.016,1.0,1.0,0.0055
8806,0.02,0.006,0.004666666666666667,0.0045
8807,0.012,0.008,0.9993333333333333,1.0
8808,0.992,0.01,0.005333333333333333,0.004
8809,0.018,0.006,0.005333333333333333,0.005
8810,0.014,0.007,0.006,0.004
8811,0.03,0.006,0.005333333333333333,0.0035
8812,0.992,0.006,0.007333333333333333,0.006
8813,0.012,1.0,1.0,0.0055
8814,0.022,0.01,0.006,0.006
8815,0.012,0.007,1.0,0.0055
8816,0.014,0.006,0.008666666666666666,0.008
8817,0.012,1.0,0.010666666666666666,0.0035
8818,0.018,0.01,0.010666666666666666,0.005
8819,0.014,0.006,0.008666666666666666,0.004
8820,0.014,0.006,0.9993333333333333,0.007
8821,0.012,0.009,0.007333333333333333,1.0
8822,0.018,0.01,0.006,0.0045
8823,0.012,0.006,0.008666666666666666,0.0035
8824,0.012,1.0,0.006,0.0035
8825,0.996,0.006,1.0,0.009
8826,0.014,0.006,0.005333333333333333,0.008
8827,0.016,0.008,0.004666666666666667,1.0
8828,0.012,1.0,0.005333333333333333,0.004
8829,0.012,0.007,0.006666666666666667,0.004
8830,0.994,0.006,0.005333333333333333,0.0065
8831,0.014,0.006,0.005333333333333333,0.005
8832,0.018,1.0,0.008,0.004
8833,0.012,0.007,0.007333333333333333,1.0
8834,0.024,0.01,0.007333333333333333,1.0
8835,0.022,0.007,0.004666666666666667,0.004
8836,0.026,0.007,0.004666666666666667,0.004
8837,0.014,0.007,0.007333333333333333,0.0045
8838,0.012,1.0,0.005333333333333333,0.0055
8839,0.012,1.0,1.0,0.0075
8840,0.012,0.006,0.004666666666666667,1.0
8841,0.994,0.999,0.014666666666666666,0.0035
8842,0.014,0.006,0.006,0.005
8843,0.022,0.006,0.015333333333333332,0.0055
8844,0.014,0.009,0.004666666666666667,1.0
8845,0.018,0.008,1.0,1.0
8846,0.012,0.007,0.004666666666666667,0.0035
8847,0.014,0.009,0.008666666666666666,0.004
8848,0.014,0.007,0.012,0.0085
8849,0.998,0.007,0.005333333333333333,0.004
8850,0.012,0.006,1.0,0.006
8851,0.014,0.008,0.006,1.0
8852,0.018,0.008,0.9993333333333333,1.0
8853,0.014,0.008,0.006,1.0
8854,0.012,0.007,0.004666666666666667,0.0035
8855,0.012,0.007,0.006,0.0055
8856,0.994,0.006,0.005333333333333333,0.0035
8857,0.026,0.007,0.005333333333333333,0.0035
8858,0.016,0.006,0.005333333333333333,0.0035
8859,0.012,0.006,0.006,0.0035
8860,0.014,1.0,0.011333333333333334,0.004
8861,0.014,0.007,0.004666666666666667,0.0035
8862,0.018,0.008,1.0,0.004
8863,0.012,0.008,0.008,0.004
8864,0.012,0.006,0.006,0.006
8865,0.016,0.006,0.005333333333333333,0.005
8866,0.012,0.021,0.004666666666666667,0.0035
8867,0.996,0.007,0.006,0.004
8868,0.014,0.998,0.004666666666666667,0.0035
8869,0.992,0.02,0.005333333333333333,0.005
8870,0.014,1.0,1.0,1.0
8871,0.012,0.008,0.004666666666666667,1.0
8872,0.012,0.009,0.006666666666666667,0.006
8873,0.052,0.006,0.004666666666666667,0.0035
8874,0.012,0.007,0.006,0.0035
8875,0.014,0.006,0.005333333333333333,0.0045
8876,0.016,0.007,1.0,1.0
8877,0.992,0.008,1.0,1.0
8878,0.984,0.006,1.0,0.005
8879,0.994,0.007,0.017333333333333333,1.0
8880,0.026,0.009,0.007333333333333333,0.0035
8881,0.014,1.0,0.005333333333333333,0.005
8882,0.988,0.007,0.006,1.0
8883,0.014,0.006,0.006666666666666667,0.007
8884,0.992,0.008,0.006666666666666667,0.005
8885,0.012,0.006,0.007333333333333333,0.0055
8886,0.014,0.008,0.005333333333333333,0.004
8887,0.018,0.008,0.006,1.0
8888,0.012,0.007,1.0,0.005
8889,0.018,0.008,0.006666666666666667,0.0045
8890,0.016,0.999,0.004666666666666667,0.006
8891,0.024,0.013,0.006666666666666667,0.0035
8892,0.022,0.006,1.0,0.0035
8893,0.014,0.006,0.004666666666666667,0.0055
8894,0.012,0.006,0.004666666666666667,0.006
8895,0.028,0.006,0.006,0.0045
8896,0.018,0.006,1.0,0.005
8897,0.012,0.006,0.010666666666666666,1.0
8898,0.994,0.011,0.004666666666666667,0.0105
8899,0.992,0.006,0.007333333333333333,0.0045
8900,0.012,0.007,0.006,0.0035
8901,0.012,0.006,1.0,1.0
8902,0.022,0.006,0.9993333333333333,0.008
8903,0.012,0.006,0.9993333333333333,0.0045
8904,0.014,0.998,0.004666666666666667,0.007
8905,0.012,0.008,0.004666666666666667,0.9995
8906,0.016,0.013,0.005333333333333333,0.004
8907,0.014,0.006,0.007333333333333333,1.0
8908,0.012,0.007,0.005333333333333333,0.0035
8909,0.022,0.01,0.006,0.005
8910,0.018,0.007,0.004666666666666667,0.0035
8911,0.996,0.999,0.004666666666666667,1.0
8912,0.014,0.008,0.006,0.0035
8913,0.99,0.013,0.008,0.9995
8914,0.012,0.007,0.005333333333333333,0.0045
8915,0.996,0.011,1.0,0.004
8916,0.018,0.007,1.0,1.0
8917,0.994,0.012,0.007333333333333333,1.0
8918,0.018,0.012,0.004666666666666667,0.005
8919,0.014,0.009,0.006,0.006
8920,0.02,0.009,0.004666666666666667,0.0035
8921,0.992,0.007,0.004666666666666667,0.0055
8922,0.99,0.009,0.006,0.004
8923,0.012,0.011,1.0,1.0
8924,0.012,0.012,0.008666666666666666,0.0055
8925,0.99,0.999,0.9993333333333333,0.0035
8926,0.012,0.006,1.0,0.004
8927,0.012,0.008,0.006,0.005
8928,0.022,0.007,0.006666666666666667,1.0
8929,0.012,0.008,0.008,0.006
8930,0.032,0.009,0.006666666666666667,0.004
8931,0.016,0.997,1.0,0.005
8932,0.016,0.999,0.005333333333333333,0.0045
8933,0.038,0.007,0.008,0.004
8934,0.016,0.006,0.008,0.0035
8935,0.014,0.008,0.004666666666666667,0.004
8936,0.014,0.006,0.005333333333333333,0.0035
8937,0.024,0.006,1.0,0.006
8938,0.014,0.007,0.005333333333333333,0.007
8939,0.014,1.0,0.9993333333333333,0.0035
8940,0.016,0.006,0.008,1.0
8941,0.992,0.006,0.006666666666666667,0.007
8942,0.016,0.01,0.006666666666666667,0.0075
8943,0.012,0.009,0.005333333333333333,0.0045
8944,0.012,0.011,0.004666666666666667,0.004
8945,0.014,0.008,1.0,0.005
8946,0.02,1.0,0.010666666666666666,0.0045
8947,0.012,1.0,0.004666666666666667,1.0
8948,0.012,0.999,1.0,0.0045
8949,0.012,0.009,0.004666666666666667,0.005
8950,0.018,0.011,0.009333333333333334,1.0
8951,0.014,0.006,0.004666666666666667,0.0045
8952,0.012,0.006,0.004666666666666667,0.0035
8953,0.014,0.007,0.006,1.0
8954,0.012,0.999,0.004666666666666667,1.0
8955,0.994,0.008,0.005333333333333333,0.0045
8956,0.014,0.007,1.0,0.0035
8957,0.012,0.021,0.012666666666666666,0.004
8958,0.02,0.008,0.004666666666666667,0.005
8959,0.028,0.009,0.005333333333333333,0.005
8960,0.988,0.008,0.005333333333333333,0.0045
8961,0.032,0.006,0.004666666666666667,0.0045
8962,0.012,0.007,0.006,0.0045
8963,0.032,1.0,0.008,0.0075
8964,0.018,0.006,1.0,0.0045
8965,0.012,0.01,0.006666666666666667,0.0035
8966,0.03,0.009,0.005333333333333333,0.9995
8967,0.012,0.009,0.006666666666666667,0.0065
8968,0.012,0.007,0.008,0.0045
8969,0.016,0.006,1.0,0.004
8970,0.012,0.007,0.008,0.006
8971,0.016,0.008,0.008666666666666666,0.0035
8972,0.994,0.006,0.005333333333333333,0.004
8973,0.014,0.006,0.006,0.005
8974,0.014,0.01,0.9993333333333333,0.005
8975,0.028,0.011,1.0,0.004
8976,0.014,0.008,0.004666666666666667,0.0055
8977,0.02,0.012,0.006,0.0035
8978,1.0,0.006,0.006,1.0
8979,0.016,0.006,0.004666666666666667,0.0035
8980,0.996,0.006,0.004666666666666667,1.0
8981,0.994,0.999,0.004666666666666667,1.0
8982,0.012,0.007,0.005333333333333333,0.004
8983,1.0,1.0,0.005333333333333333,0.005
8984,0.016,0.01,0.004666666666666667,0.0035
8985,0.99,0.007,0.006666666666666667,0.0075
8986,0.036,0.01,0.006666666666666667,0.0065
8987,0.012,0.999,0.004666666666666667,0.0035
8988,0.018,0.008,0.007333333333333333,1.0
8989,0.012,0.006,1.0,0.005
8990,0.016,0.009,0.005333333333333333,0.004
8991,0.024,0.006,0.008666666666666666,0.0065
8992,0.988,0.013,1.0,0.0055
8993,0.012,0.007,1.0,0.0035
8994,0.016,0.007,0.006,1.0
8995,0.016,1.0,0.008,0.0055
8996,0.998,0.007,0.006,0.0045
8997,0.014,0.01,0.9993333333333333,0.006
8998,0.992,0.008,0.008,1.0
8999,0.012,0.01,0.010666666666666666,0.0045
9000,0.014,0.01,0.007333333333333333,0.0035
9001,0.014,0.008,0.010666666666666666,0.0045
9002,0.012,0.998,0.004666666666666667,0.0055
9003,0.996,0.008,0.004666666666666667,0.0045
9004,0.014,1.0,0.008,0.005
9005,0.024,0.008,0.006666666666666667,0.0045
9006,0.02,0.007,0.004666666666666667,0.0065
