,n = 500,n = 1000,n = 1500,n = 2000
7720,0.054,0.037,0.03133333333333333,0.0235
7721,0.048,0.039,0.03933333333333333,0.029
7722,0.054,0.037,0.036,0.032
7723,0.046,0.033,0.034,0.028
7724,0.048,0.039,0.030666666666666665,0.0265
7725,0.058,0.049,0.03133333333333333,0.025
7726,0.052,0.052,0.035333333333333335,0.026
7727,0.052,0.045,0.03933333333333333,0.027
7728,0.06,0.034,0.03,0.026
7729,0.064,0.035,0.036,0.0335
7730,0.052,0.042,0.042,0.0305
7731,0.048,0.037,0.030666666666666665,0.025
7732,0.046,0.044,0.03333333333333333,0.0265
7733,0.054,0.037,0.03266666666666666,0.0275
7734,0.044,0.04,0.028666666666666667,0.0295
7735,0.048,0.038,0.03866666666666667,0.032
7736,0.048,0.04,0.03266666666666666,0.032
7737,0.046,0.046,0.03,0.023
7738,0.048,0.038,0.036,0.0425
7739,0.048,0.044,0.035333333333333335,0.026
7740,0.062,0.036,0.028666666666666667,0.026
7741,0.06,0.037,0.03133333333333333,0.042
7742,0.052,0.038,0.04133333333333333,0.026
7743,0.05,0.045,0.035333333333333335,0.025
7744,0.052,0.045,0.03266666666666666,0.034
7745,0.058,0.049,0.038,0.0275
7746,0.056,0.036,0.035333333333333335,0.03
7747,0.048,0.042,0.035333333333333335,0.0285
7748,0.062,0.035,0.032,0.0305
7749,0.052,0.049,0.03,0.0285
7750,0.046,0.034,0.034,0.0325
7751,0.054,0.036,0.036,0.029
7752,0.052,0.049,0.035333333333333335,0.0315
7753,0.058,0.038,0.029333333333333333,0.0315
7754,0.054,0.039,0.03133333333333333,0.028
7755,0.06,0.046,0.037333333333333336,0.0275
7756,0.048,0.036,0.037333333333333336,0.0325
7757,0.062,0.045,0.028,0.0255
7758,0.058,0.041,0.03866666666666667,0.0305
7759,0.058,0.042,0.03266666666666666,0.0255
7760,0.048,0.044,0.035333333333333335,0.031
7761,0.046,0.034,0.034,0.0295
7762,0.054,0.044,0.028,0.026
7763,0.054,0.037,0.02666666666666667,0.0315
7764,0.052,0.041,0.027333333333333334,0.027
7765,0.056,0.034,0.035333333333333335,0.0285
7766,0.056,0.037,0.027333333333333334,0.0245
7767,0.052,0.041,0.03266666666666666,0.028
7768,0.048,0.04,0.03333333333333333,0.031
7769,0.056,0.037,0.03933333333333333,0.032
7770,0.064,0.034,0.036,0.03
7771,0.048,0.042,0.03666666666666667,0.0265
7772,0.056,0.041,0.03133333333333333,0.0375
7773,0.052,0.056,0.034,0.025
7774,0.054,0.035,0.034,0.03
7775,0.052,0.035,0.032,0.0255
7776,0.076,0.038,0.032,0.03
7777,0.054,0.039,0.030666666666666665,0.024
7778,0.062,0.045,0.034,0.0315
7779,0.044,0.032,0.030666666666666665,0.0295
7780,0.046,0.047,0.03133333333333333,0.0285
7781,0.068,0.055,0.037333333333333336,0.0275
7782,0.046,0.033,0.030666666666666665,0.032
7783,0.052,0.047,0.036,0.0255
7784,0.056,0.035,0.03266666666666666,0.0275
7785,0.054,0.046,0.03666666666666667,0.03
7786,0.052,0.036,0.03333333333333333,0.0265
7787,0.054,0.038,0.03333333333333333,0.023
7788,0.056,0.037,0.032,0.0255
7789,0.052,0.042,0.029333333333333333,0.0255
7790,0.05,0.033,0.029333333333333333,0.0285
7791,0.06,0.037,0.042,0.029
7792,0.05,0.041,0.03133333333333333,0.0255
7793,0.056,0.048,0.03933333333333333,0.029
7794,0.062,0.033,0.03,0.0315
7795,0.086,0.036,0.030666666666666665,0.028
7796,0.06,0.043,0.037333333333333336,0.032
7797,0.054,0.042,0.036,0.03
7798,0.064,0.05,0.028,0.029
7799,0.064,0.035,0.027333333333333334,0.0265
7800,0.056,0.038,0.027333333333333334,0.035
7801,0.064,0.046,0.028666666666666667,0.0305
7802,0.07,0.054,0.028666666666666667,0.0255
7803,0.064,0.04,0.034,0.0315
7804,0.05,0.033,0.03333333333333333,0.026
7805,0.048,0.036,0.028666666666666667,0.027
7806,0.058,0.058,0.034666666666666665,0.032
7807,0.058,0.035,0.028666666666666667,0.0305
7808,0.048,0.055,0.04,0.0365
7809,0.054,0.038,0.027333333333333334,0.025
7810,0.054,0.048,0.03666666666666667,0.0255
7811,0.078,0.037,0.032,0.0255
7812,0.052,0.045,0.03933333333333333,0.027
7813,0.056,0.036,0.03333333333333333,0.0285
7814,0.052,0.046,0.029333333333333333,0.0315
7815,0.048,0.034,0.03933333333333333,0.026
7816,0.054,0.041,0.030666666666666665,0.03
7817,0.074,0.048,0.037333333333333336,0.028
7818,0.062,0.035,0.034,0.023
7819,0.048,0.049,0.04066666666666666,0.0305
7820,0.05,0.04,0.028666666666666667,0.0295
7821,0.046,0.042,0.03866666666666667,0.03
7822,0.058,0.037,0.027333333333333334,0.0325
7823,0.054,0.038,0.04466666666666667,0.0295
7824,0.064,0.035,0.030666666666666665,0.028
7825,0.06,0.034,0.03666666666666667,0.0265
7826,0.054,0.04,0.032,0.029
7827,0.066,0.04,0.03933333333333333,0.024
7828,0.062,0.036,0.03266666666666666,0.029
7829,0.05,0.038,0.035333333333333335,0.031
7830,0.05,0.046,0.028666666666666667,0.037
7831,0.046,0.033,0.034666666666666665,0.029
7832,0.044,0.038,0.03133333333333333,0.0255
7833,0.062,0.047,0.032,0.025
7834,0.046,0.035,0.03,0.027
7835,0.056,0.038,0.032,0.038
7836,0.056,0.062,0.029333333333333333,0.0285
7837,0.072,0.046,0.028666666666666667,0.0365
7838,0.05,0.037,0.03866666666666667,0.028
7839,0.068,0.038,0.034666666666666665,0.025
7840,0.058,0.034,0.028,0.0255
7841,0.058,0.034,0.03,0.03
7842,0.048,0.042,0.03266666666666666,0.0295
7843,0.05,0.044,0.034666666666666665,0.036
7844,0.062,0.037,0.03333333333333333,0.0275
7845,0.064,0.054,0.03133333333333333,0.027
7846,0.056,0.041,0.04066666666666666,0.0365
7847,0.064,0.037,0.036,0.0305
7848,0.05,0.04,0.042,0.0275
7849,0.05,0.033,0.03,0.0295
7850,0.06,0.043,0.028666666666666667,0.0305
7851,0.05,0.045,0.037333333333333336,0.0255
7852,0.06,0.04,0.035333333333333335,0.0285
7853,0.056,0.037,0.03333333333333333,0.0305
7854,0.062,0.037,0.028666666666666667,0.027
7855,0.048,0.044,0.03,0.0315
7856,0.048,0.038,0.03,0.0285
7857,0.06,0.035,0.03,0.029
7858,0.074,0.041,0.035333333333333335,0.0255
7859,0.064,0.035,0.03333333333333333,0.0265
7860,0.056,0.046,0.03266666666666666,0.0355
7861,0.066,0.037,0.029333333333333333,0.0295
7862,0.066,0.043,0.03133333333333333,0.0295
7863,0.064,0.033,0.030666666666666665,0.025
7864,0.048,0.044,0.03133333333333333,0.027
7865,0.044,0.033,0.03333333333333333,0.033
7866,0.072,0.054,0.03266666666666666,0.0255
7867,0.058,0.041,0.028666666666666667,0.0255
7868,0.046,0.039,0.03266666666666666,0.032
7869,0.05,0.036,0.04066666666666666,0.027
7870,0.056,0.036,0.034666666666666665,0.032
7871,0.058,0.034,0.034666666666666665,0.0245
7872,0.054,0.038,0.028,0.0235
7873,0.052,0.046,0.03866666666666667,0.039
7874,0.084,0.041,0.03,0.027
7875,0.058,0.037,0.03133333333333333,0.0335
7876,0.048,0.048,0.046,0.025
7877,0.05,0.038,0.027333333333333334,0.0655
7878,0.048,0.041,0.03866666666666667,0.027
7879,0.06,0.041,0.03133333333333333,0.029
7880,0.048,0.042,0.03133333333333333,0.0295
7881,0.056,0.05,0.03666666666666667,0.0295
7882,0.058,0.037,0.042,0.0275
7883,0.052,0.035,0.03866666666666667,0.027
7884,0.052,0.035,0.029333333333333333,0.0275
7885,0.052,0.039,0.04133333333333333,0.033
7886,0.066,0.045,0.03333333333333333,0.024
7887,0.054,0.044,0.027333333333333334,0.031
7888,0.068,0.045,0.030666666666666665,0.036
7889,0.052,0.044,0.038,0.0305
7890,0.054,0.047,0.029333333333333333,0.0265
7891,0.046,0.053,0.038,0.0305
7892,0.044,0.037,0.03266666666666666,0.026
7893,0.048,0.038,0.03333333333333333,0.0245
7894,0.054,0.035,0.034,0.0285
7895,0.074,0.04,0.03133333333333333,0.028
7896,0.056,0.041,0.03333333333333333,0.03
7897,0.056,0.036,0.03266666666666666,0.0315
7898,0.046,0.033,0.032,0.0295
7899,0.062,0.045,0.038,0.03
7900,0.058,0.036,0.034,0.0225
7901,0.05,0.036,0.035333333333333335,0.026
7902,0.054,0.038,0.03266666666666666,0.026
7903,0.046,0.038,0.04133333333333333,0.0305
7904,0.088,0.039,0.03,0.0275
7905,0.062,0.047,0.027333333333333334,0.0335
7906,0.068,0.043,0.032,0.026
7907,0.058,0.038,0.029333333333333333,0.0265
7908,0.05,0.046,0.030666666666666665,0.032
7909,0.048,0.041,0.028666666666666667,0.0275
7910,0.068,0.04,0.027333333333333334,0.0305
7911,0.056,0.06,0.03333333333333333,0.028
7912,0.058,0.034,0.029333333333333333,0.028
7913,0.05,0.038,0.028666666666666667,0.028
7914,0.064,0.036,0.03,0.0335
7915,0.046,0.038,0.028,0.027
7916,0.07,0.035,0.03333333333333333,0.0365
7917,0.05,0.039,0.02666666666666667,0.0365
7918,0.05,0.032,0.030666666666666665,0.027
7919,0.056,0.039,0.035333333333333335,0.0245
7920,0.07,0.049,0.03266666666666666,0.0305
7921,0.05,0.053,0.034,0.028
7922,0.05,0.047,0.029333333333333333,0.029
7923,0.13,0.037,0.030666666666666665,0.027
7924,0.068,0.048,0.028,0.03
7925,0.05,0.049,0.035333333333333335,0.033
7926,0.048,0.039,0.03333333333333333,0.0235
7927,0.056,0.037,0.035333333333333335,0.0275
7928,0.068,0.039,0.03266666666666666,0.0275
7929,0.066,0.04,0.029333333333333333,0.025
7930,0.044,0.038,0.03133333333333333,0.031
7931,0.054,0.038,0.034666666666666665,0.029
7932,0.062,0.041,0.03133333333333333,0.0285
7933,0.06,0.04,0.036,0.0305
7934,0.052,0.05,0.03,0.03
7935,0.054,0.042,0.03133333333333333,0.03
7936,0.054,0.034,0.03,0.027
7937,0.058,0.037,0.032,0.027
7938,0.052,0.044,0.03133333333333333,0.03
7939,0.058,0.035,0.034,0.025
7940,0.046,0.042,0.03266666666666666,0.0295
7941,0.056,0.039,0.032,0.025
7942,0.054,0.038,0.027333333333333334,0.0265
7943,0.058,0.036,0.036,0.029
7944,0.068,0.04,0.03266666666666666,0.026
7945,0.052,0.034,0.034666666666666665,0.0275
7946,0.056,0.039,0.03133333333333333,0.025
7947,0.064,0.037,0.028,0.0295
7948,0.068,0.039,0.034,0.0295
7949,0.062,0.042,0.030666666666666665,0.026
7950,0.05,0.035,0.030666666666666665,0.0285
7951,0.052,0.035,0.028666666666666667,0.032
7952,0.054,0.037,0.03133333333333333,0.0265
7953,0.062,0.039,0.027333333333333334,0.027
7954,0.054,0.066,0.030666666666666665,0.0265
7955,0.05,0.049,0.035333333333333335,0.0235
7956,0.072,0.037,0.03,0.029
7957,0.05,0.041,0.030666666666666665,0.028
7958,0.054,0.034,0.034,0.027
7959,0.056,0.037,0.034666666666666665,0.029
7960,0.048,0.04,0.03133333333333333,0.0285
7961,0.044,0.04,0.035333333333333335,0.029
7962,0.07,0.042,0.028,0.0265
7963,0.054,0.045,0.035333333333333335,0.031
7964,0.062,0.046,0.027333333333333334,0.0285
7965,0.076,0.039,0.03866666666666667,0.03
7966,0.064,0.047,0.042666666666666665,0.0245
7967,0.05,0.044,0.037333333333333336,0.028
7968,0.058,0.038,0.03,0.028
7969,0.06,0.042,0.032,0.036
7970,0.048,0.04,0.027333333333333334,0.0255
7971,0.058,0.043,0.034,0.0265
7972,0.062,0.033,0.032,0.032
7973,0.06,0.073,0.034,0.031
7974,0.068,0.046,0.028666666666666667,0.037
7975,0.058,0.039,0.032,0.03
7976,0.05,0.039,0.04666666666666667,0.031
7977,0.054,0.039,0.051333333333333335,0.0255
7978,0.052,0.04,0.03266666666666666,0.0345
7979,0.058,0.046,0.034,0.032
7980,0.05,0.037,0.03,0.03
7981,0.056,0.041,0.03,0.0265
7982,0.052,0.038,0.03666666666666667,0.03
7983,0.046,0.044,0.03866666666666667,0.025
7984,0.064,0.043,0.03866666666666667,0.0345
7985,0.064,0.038,0.030666666666666665,0.031
7986,0.05,0.04,0.029333333333333333,0.0315
7987,0.07,0.036,0.03333333333333333,0.034
7988,0.048,0.045,0.034,0.031
7989,0.068,0.037,0.032,0.0345
7990,0.062,0.041,0.03133333333333333,0.0295
7991,0.064,0.042,0.028666666666666667,0.0305
7992,0.07,0.035,0.034,0.0315
7993,0.048,0.042,0.029333333333333333,0.029
7994,0.058,0.038,0.029333333333333333,0.0305
7995,0.048,0.034,0.030666666666666665,0.029
7996,0.05,0.037,0.032,0.0375
7997,0.052,0.045,0.034666666666666665,0.0305
7998,0.066,0.047,0.032,0.0255
7999,0.044,0.039,0.035333333333333335,0.0315
8000,0.05,0.043,0.028666666666666667,0.0285
8001,0.07,0.036,0.042,0.03
8002,0.054,0.048,0.030666666666666665,0.027
8003,0.052,0.038,0.028,0.0295
8004,0.064,0.037,0.028666666666666667,0.0255
8005,0.052,0.044,0.028,0.03
8006,0.06,0.038,0.035333333333333335,0.027
8007,0.076,0.041,0.028666666666666667,0.028
8008,0.052,0.047,0.030666666666666665,0.03
8009,0.05,0.035,0.032,0.032
8010,0.048,0.039,0.030666666666666665,0.029
8011,0.048,0.033,0.032,0.0325
8012,0.054,0.042,0.04066666666666666,0.029
8013,0.048,0.042,0.035333333333333335,0.028
8014,0.062,0.037,0.036,0.03
8015,0.056,0.039,0.03333333333333333,0.038
8016,0.076,0.042,0.028666666666666667,0.031
8017,0.05,0.046,0.03266666666666666,0.0315
8018,0.05,0.036,0.034,0.029
8019,0.058,0.045,0.030666666666666665,0.0285
8020,0.054,0.042,0.03866666666666667,0.027
8021,0.052,0.037,0.03266666666666666,0.03
8022,0.052,0.038,0.032,0.023
8023,0.056,0.051,0.028,0.026
8024,0.07,0.035,0.034,0.031
8025,0.044,0.044,0.03333333333333333,0.0275
8026,0.052,0.046,0.028,0.041
8027,0.056,0.037,0.03333333333333333,0.0255
8028,0.076,0.035,0.038,0.0275
8029,0.058,0.031,0.034,0.0245
8030,0.054,0.043,0.034,0.025
8031,0.06,0.033,0.03266666666666666,0.042
8032,0.048,0.044,0.03266666666666666,0.03
8033,0.05,0.038,0.03333333333333333,0.024
8034,0.05,0.037,0.03133333333333333,0.0315
8035,0.056,0.037,0.028666666666666667,0.0265
8036,0.046,0.051,0.04133333333333333,0.0295
8037,0.046,0.035,0.028666666666666667,0.033
8038,0.056,0.076,0.03,0.035
8039,0.076,0.04,0.028,0.0265
8040,0.046,0.039,0.03933333333333333,0.031
8041,0.068,0.037,0.028666666666666667,0.0305
8042,0.056,0.037,0.032,0.029
8043,0.058,0.038,0.030666666666666665,0.026
8044,0.048,0.038,0.032,0.029
8045,0.066,0.04,0.029333333333333333,0.0295
8046,0.052,0.039,0.034666666666666665,0.0245
8047,0.072,0.039,0.030666666666666665,0.025
8048,0.062,0.036,0.034666666666666665,0.03
8049,0.054,0.045,0.029333333333333333,0.0415
8050,0.054,0.033,0.027333333333333334,0.0265
8051,0.054,0.037,0.03266666666666666,0.0375
8052,0.07,0.033,0.03133333333333333,0.0285
8053,0.052,0.038,0.032,0.031
8054,0.054,0.036,0.029333333333333333,0.0285
8055,0.048,0.04,0.034666666666666665,0.0315
8056,0.058,0.043,0.028,0.0275
8057,0.068,0.035,0.026,0.0255
8058,0.058,0.036,0.03666666666666667,0.0255
8059,0.046,0.036,0.03333333333333333,0.031
8060,0.06,0.05,0.028666666666666667,0.0335
8061,0.048,0.041,0.036,0.0305
8062,0.044,0.034,0.03,0.0285
8063,0.056,0.044,0.029333333333333333,0.0365
8064,0.046,0.037,0.027333333333333334,0.029
8065,0.05,0.047,0.030666666666666665,0.0225
8066,0.056,0.035,0.028,0.028
8067,0.052,0.037,0.03,0.0295
8068,0.05,0.036,0.03866666666666667,0.026
8069,0.048,0.042,0.029333333333333333,0.028
8070,0.05,0.039,0.04,0.0285
8071,0.05,0.045,0.028666666666666667,0.0345
8072,0.048,0.04,0.028,0.0255
8073,0.05,0.044,0.038,0.031
8074,0.074,0.042,0.035333333333333335,0.029
8075,0.052,0.035,0.032,0.027
8076,0.064,0.035,0.03666666666666667,0.0255
8077,0.052,0.045,0.029333333333333333,0.028
8078,0.054,0.038,0.032,0.026
8079,0.062,0.036,0.03333333333333333,0.033
8080,0.054,0.042,0.028666666666666667,0.024
8081,0.056,0.04,0.03333333333333333,0.0265
8082,0.056,0.037,0.029333333333333333,0.0295
8083,0.05,0.042,0.038,0.025
8084,0.078,0.042,0.029333333333333333,0.0285
8085,0.044,0.034,0.029333333333333333,0.03
8086,0.056,0.035,0.03133333333333333,0.0285
8087,0.06,0.044,0.032,0.048
8088,0.072,0.047,0.03266666666666666,0.027
8089,0.048,0.035,0.037333333333333336,0.029
8090,0.048,0.037,0.029333333333333333,0.027
8091,0.05,0.037,0.03,0.025
8092,0.056,0.032,0.03333333333333333,0.03
8093,0.048,0.055,0.036,0.023
8094,0.048,0.037,0.03133333333333333,0.032
8095,0.052,0.034,0.030666666666666665,0.026
8096,0.054,0.035,0.030666666666666665,0.029
8097,0.046,0.041,0.028666666666666667,0.0295
8098,0.072,0.034,0.028,0.0325
8099,0.06,0.035,0.03,0.0275
8100,0.046,0.058,0.04466666666666667,0.042
8101,0.052,0.041,0.032,0.029
8102,0.058,0.04,0.032,0.0285
8103,0.058,0.037,0.03266666666666666,0.031
8104,0.062,0.038,0.034,0.0275
8105,0.054,0.037,0.034,0.0255
8106,0.074,0.042,0.032,0.0295
8107,0.054,0.037,0.03666666666666667,0.03
8108,0.056,0.034,0.029333333333333333,0.0245
8109,0.052,0.043,0.030666666666666665,0.0265
8110,0.056,0.038,0.03266666666666666,0.0295
8111,0.048,0.038,0.03,0.0265
8112,0.048,0.043,0.03266666666666666,0.028
8113,0.052,0.042,0.036,0.028
8114,0.048,0.038,0.034666666666666665,0.029
8115,0.082,0.035,0.03133333333333333,0.0265
8116,0.056,0.042,0.029333333333333333,0.033
8117,0.048,0.042,0.036,0.028
8118,0.048,0.042,0.03666666666666667,0.0325
8119,0.044,0.038,0.032,0.026
8120,0.062,0.041,0.036,0.0305
8121,0.054,0.042,0.04,0.0305
8122,0.048,0.044,0.028,0.0265
8123,0.05,0.034,0.035333333333333335,0.0325
8124,0.054,0.041,0.03,0.025
8125,0.048,0.035,0.030666666666666665,0.0275
8126,0.07,0.034,0.028,0.027
8127,0.058,0.032,0.03866666666666667,0.028
8128,0.082,0.05,0.030666666666666665,0.0275
8129,0.044,0.033,0.029333333333333333,0.0265
8130,0.074,0.04,0.043333333333333335,0.028
8131,0.07,0.039,0.038,0.027
8132,0.068,0.035,0.037333333333333336,0.035
8133,0.064,0.033,0.02666666666666667,0.029
8134,0.066,0.039,0.032,0.0335
8135,0.048,0.043,0.042,0.0265
8136,0.076,0.05,0.034666666666666665,0.024
8137,0.046,0.036,0.03,0.028
8138,0.068,0.039,0.030666666666666665,0.0295
8139,0.058,0.037,0.027333333333333334,0.048
8140,0.062,0.044,0.03333333333333333,0.0245
8141,0.048,0.046,0.029333333333333333,0.0255
8142,0.046,0.04,0.03133333333333333,0.028
8143,0.128,0.039,0.028666666666666667,0.028
8144,0.054,0.038,0.03,0.0275
8145,0.048,0.04,0.028,0.027
8146,0.048,0.043,0.030666666666666665,0.024
8147,0.056,0.06,0.03333333333333333,0.03
8148,0.054,0.044,0.028666666666666667,0.028
8149,0.054,0.047,0.036,0.0275
8150,0.058,0.032,0.029333333333333333,0.0295
8151,0.056,0.036,0.03133333333333333,0.0245
8152,0.05,0.037,0.028666666666666667,0.03
8153,0.05,0.033,0.03266666666666666,0.0275
8154,0.05,0.043,0.028666666666666667,0.029
8155,0.062,0.046,0.03266666666666666,0.028
8156,0.05,0.048,0.035333333333333335,0.027
8157,0.05,0.04,0.037333333333333336,0.0265
8158,0.062,0.036,0.035333333333333335,0.0325
8159,0.08,0.036,0.035333333333333335,0.0245
8160,0.066,0.05,0.03,0.027
8161,0.046,0.038,0.036,0.0285
8162,0.066,0.045,0.028666666666666667,0.0355
8163,0.056,0.035,0.03133333333333333,0.0245
8164,0.054,0.038,0.03,0.031
8165,0.056,0.034,0.03333333333333333,0.0285
8166,0.05,0.061,0.03666666666666667,0.0275
8167,0.064,0.033,0.028666666666666667,0.033
8168,0.062,0.038,0.04533333333333334,0.029
8169,0.064,0.041,0.030666666666666665,0.0295
8170,0.062,0.034,0.028666666666666667,0.035
8171,0.052,0.045,0.034,0.029
8172,0.05,0.037,0.03,0.03
8173,0.052,0.038,0.036,0.029
8174,0.06,0.036,0.03666666666666667,0.0275
8175,0.06,0.036,0.030666666666666665,0.029
8176,0.066,0.04,0.028666666666666667,0.0305
8177,0.05,0.039,0.04533333333333334,0.0265
8178,0.052,0.045,0.03266666666666666,0.0275
8179,0.062,0.04,0.04,0.031
8180,0.046,0.035,0.036,0.027
8181,0.074,0.051,0.03133333333333333,0.0285
8182,0.054,0.034,0.03266666666666666,0.028
8183,0.076,0.037,0.03133333333333333,0.0345
8184,0.056,0.045,0.03333333333333333,0.032
8185,0.046,0.036,0.02666666666666667,0.0345
8186,0.058,0.033,0.02666666666666667,0.0285
8187,0.056,0.039,0.03,0.031
8188,0.06,0.047,0.04133333333333333,0.0275
8189,0.048,0.038,0.03266666666666666,0.0325
8190,0.058,0.039,0.034,0.0315
8191,0.044,0.037,0.029333333333333333,0.036
8192,0.052,0.053,0.03666666666666667,0.026
8193,0.046,0.035,0.03333333333333333,0.035
8194,0.066,0.038,0.032,0.031
8195,0.064,0.036,0.032,0.033
8196,0.052,0.043,0.034,0.028
8197,0.054,0.045,0.03133333333333333,0.0275
8198,0.052,0.034,0.03933333333333333,0.024
8199,0.06,0.039,0.030666666666666665,0.0275
8200,0.058,0.053,0.032,0.032
8201,0.054,0.038,0.032,0.0285
8202,0.06,0.046,0.028666666666666667,0.03
8203,0.054,0.038,0.02666666666666667,0.0295
8204,0.078,0.036,0.03333333333333333,0.023
8205,0.078,0.039,0.03266666666666666,0.025
8206,0.046,0.038,0.035333333333333335,0.0325
8207,0.05,0.034,0.032,0.029
8208,0.054,0.062,0.03,0.0285
8209,0.08,0.045,0.02666666666666667,0.029
8210,0.048,0.048,0.037333333333333336,0.028
8211,0.074,0.04,0.03,0.0255
8212,0.05,0.04,0.03266666666666666,0.031
8213,0.058,0.044,0.03266666666666666,0.0265
8214,0.06,0.035,0.032,0.025
8215,0.052,0.035,0.03133333333333333,0.0265
8216,0.066,0.038,0.029333333333333333,0.0275
8217,0.05,0.033,0.034,0.028
8218,0.048,0.04,0.030666666666666665,0.032
8219,0.062,0.044,0.03666666666666667,0.0265
8220,0.064,0.039,0.03,0.0265
8221,0.05,0.038,0.048,0.024
8222,0.058,0.039,0.034,0.03
8223,0.048,0.041,0.030666666666666665,0.027
8224,0.05,0.05,0.028666666666666667,0.0255
8225,0.052,0.044,0.030666666666666665,0.028
8226,0.048,0.045,0.04,0.0345
8227,0.054,0.035,0.029333333333333333,0.0295
8228,0.082,0.052,0.025333333333333333,0.0255
8229,0.048,0.034,0.03666666666666667,0.0255
8230,0.07,0.037,0.027333333333333334,0.0285
8231,0.08,0.037,0.028,0.0265
8232,0.056,0.038,0.04666666666666667,0.0255
8233,0.064,0.042,0.032,0.03
8234,0.072,0.044,0.029333333333333333,0.0275
8235,0.054,0.036,0.03,0.036
8236,0.048,0.035,0.036,0.03
8237,0.052,0.033,0.027333333333333334,0.026
8238,0.05,0.041,0.027333333333333334,0.0235
8239,0.052,0.039,0.038,0.031
8240,0.052,0.039,0.03333333333333333,0.024
8241,0.054,0.039,0.032,0.03
8242,0.05,0.036,0.03333333333333333,0.031
8243,0.05,0.04,0.03,0.034
8244,0.052,0.039,0.035333333333333335,0.028
8245,0.05,0.037,0.028666666666666667,0.036
8246,0.052,0.046,0.035333333333333335,0.031
8247,0.062,0.044,0.030666666666666665,0.033
8248,0.044,0.044,0.030666666666666665,0.029
8249,0.052,0.036,0.032,0.0245
8250,0.048,0.042,0.03266666666666666,0.024
8251,0.07,0.033,0.030666666666666665,0.024
8252,0.078,0.042,0.028666666666666667,0.0315
8253,0.06,0.04,0.03,0.031
8254,0.048,0.045,0.028666666666666667,0.0485
8255,0.088,0.035,0.03266666666666666,0.027
8256,0.06,0.049,0.034,0.0375
8257,0.056,0.041,0.034666666666666665,0.0335
8258,0.046,0.044,0.025333333333333333,0.0355
8259,0.056,0.044,0.029333333333333333,0.0305
8260,0.076,0.047,0.03,0.0335
8261,0.05,0.066,0.035333333333333335,0.03
8262,0.05,0.039,0.03,0.032
8263,0.048,0.047,0.035333333333333335,0.0235
8264,0.048,0.038,0.035333333333333335,0.027
8265,0.052,0.042,0.03,0.0265
8266,0.052,0.035,0.032,0.028
8267,0.048,0.033,0.034,0.0285
8268,0.062,0.036,0.02666666666666667,0.0315
8269,0.054,0.035,0.036,0.0285
8270,0.058,0.044,0.032,0.026
8271,0.05,0.032,0.03266666666666666,0.024
8272,0.068,0.038,0.028,0.025
8273,0.056,0.044,0.030666666666666665,0.027
8274,0.054,0.058,0.029333333333333333,0.0325
8275,0.052,0.047,0.02666666666666667,0.0255
8276,0.056,0.043,0.03,0.025
8277,0.064,0.037,0.030666666666666665,0.0285
8278,0.074,0.036,0.03266666666666666,0.0325
8279,0.05,0.037,0.03333333333333333,0.031
8280,0.086,0.034,0.03266666666666666,0.025
8281,0.044,0.044,0.030666666666666665,0.0255
8282,0.054,0.042,0.034,0.032
8283,0.062,0.043,0.034,0.026
8284,0.082,0.043,0.03333333333333333,0.023
8285,0.056,0.038,0.028,0.032
8286,0.056,0.044,0.038,0.028
8287,0.046,0.043,0.03,0.025
8288,0.064,0.042,0.03133333333333333,0.0265
8289,0.046,0.039,0.035333333333333335,0.03
8290,0.052,0.041,0.03,0.0245
8291,0.056,0.039,0.027333333333333334,0.0295
8292,0.05,0.043,0.028,0.0335
8293,0.068,0.04,0.032,0.032
8294,0.056,0.044,0.032,0.028
8295,0.048,0.033,0.037333333333333336,0.0275
8296,0.058,0.044,0.03866666666666667,0.026
8297,0.044,0.038,0.035333333333333335,0.027
8298,0.06,0.04,0.04133333333333333,0.0305
8299,0.054,0.041,0.03666666666666667,0.027
8300,0.05,0.046,0.036,0.0335
8301,0.056,0.034,0.030666666666666665,0.0255
8302,0.044,0.055,0.034,0.0265
8303,0.05,0.042,0.028,0.027
8304,0.054,0.043,0.029333333333333333,0.0285
8305,0.054,0.035,0.034666666666666665,0.028
8306,0.052,0.034,0.029333333333333333,0.036
8307,0.05,0.037,0.037333333333333336,0.0285
8308,0.052,0.05,0.03,0.0315
8309,0.058,0.059,0.030666666666666665,0.0325
8310,0.048,0.048,0.03333333333333333,0.0385
8311,0.056,0.039,0.04133333333333333,0.027
8312,0.052,0.047,0.034,0.0335
8313,0.068,0.044,0.03266666666666666,0.0295
8314,0.046,0.044,0.038,0.0295
8315,0.05,0.037,0.034666666666666665,0.0315
8316,0.058,0.055,0.038,0.029
8317,0.06,0.045,0.028,0.0285
8318,0.054,0.034,0.03666666666666667,0.028
8319,0.046,0.032,0.034,0.024
8320,0.054,0.04,0.028,0.0285
8321,0.046,0.033,0.03266666666666666,0.036
8322,0.048,0.038,0.038,0.027
8323,0.056,0.039,0.032,0.026
8324,0.058,0.039,0.035333333333333335,0.034
8325,0.048,0.034,0.03,0.03
8326,0.044,0.038,0.03266666666666666,0.0275
8327,0.056,0.044,0.03,0.0255
8328,0.052,0.039,0.028666666666666667,0.025
8329,0.05,0.033,0.03266666666666666,0.0235
8330,0.056,0.04,0.03666666666666667,0.026
8331,0.054,0.033,0.03133333333333333,0.0295
8332,0.046,0.046,0.03133333333333333,0.0455
